"Name","Address","ZIP","Type","latitude","longitude"
"CYPRESS RIDGE H S","7900 N ELDRIDGE PKWY HOUSTON TX 77041",77041,"High School",29.892471986773,-95.604711983169
"CYPRESS WOODS H S","13550 WOODS SPILLANE BLVD CYPRESS TX 77429",77429,"High School",29.971755892817,-95.683472885311
"CYPRESS RANCH H S","10700 FRY RD CYPRESS TX 77433",77433,"High School",29.939497983986,-95.719305004794
"CYPRESS LAKES H S","5750 GREENHOUSE RD KATY TX 77449",77449,"High School",29.854354988716,-95.703498998519
"ALTERNATIVE LEARNING CTR - WEST","19350 REBEL YELL KATY TX 77449",77449,"Middle-High School",29.868525543379,-95.706406389163
"CYPRESS PARK H S","7425 WESTGREEN BLVD CYPRESS TX 77433",77433,"High School",29.884950629217,-95.740716060418
"BRIDGELAND H S","10707 MASON RD CYPRESS TX 77433",77433,"High School",29.930953010885,-95.760011969022
"CYPRESS-FAIRBANKS J J A E P","10494 JONES RD HOUSTON TX 77065",77065,"Middle-High School",29.924207003752,-95.584356028393
"ARNOLD MIDDLE","11111 TELGE RD CYPRESS TX 77429",77429,"Middle School",29.942107018988,-95.651955993684
"DEAN MIDDLE","14104 REO ST HOUSTON TX 77040",77040,"Middle School",29.855382987231,-95.528243964318
"BLEYL MIDDLE","10800 MILLS RD HOUSTON TX 77070",77070,"Middle School",29.963716990298,-95.582055028333
"CAMPBELL MIDDLE","11415 BOBCAT DR HOUSTON TX 77064",77064,"Middle School",29.936080011509,-95.573490986402
"WATKINS MIDDLE","4800 CAIRNVILLAGE ST HOUSTON TX 77084",77084,"Middle School",29.847884997655,-95.661424023873
"LABAY MIDDLE","15435 WILLOW RIVER DR HOUSTON TX 77095",77095,"Middle School",29.895906010594,-95.642372041774
"COOK MIDDLE","9111 WHEATLAND DR HOUSTON TX 77064",77064,"Middle School",29.906144002409,-95.568688994073
"TRUITT MIDDLE","6600 ADDICKS SATSUMA RD HOUSTON TX 77084",77084,"Middle School",29.870232995539,-95.631552010603
"HAMILTON MIDDLE","12330 KLUGE RD CYPRESS TX 77429",77429,"Middle School",29.988278984087,-95.618183964686
"THORNTON MIDDLE","19802 KIETH HARROW BLVD KATY TX 77449",77449,"Middle School",29.847910981554,-95.715598024295
"ARAGON MIDDLE","16823 W RD HOUSTON TX 77095",77095,"Middle School",29.8935042,-95.6745878
"GOODSON MIDDLE","17333 HUFFMEISTER CYPRESS TX 77429",77429,"Middle School",29.993511009958,-95.679763963297
"KAHLA MIDDLE","16212 W LITTLE YORK HOUSTON TX 77084",77084,"Middle School",29.86634601367,-95.660981962299
"SPILLANE MIDDLE","13403 WOODS SPILLANE BLVD CYPRESS TX 77429",77429,"Middle School",29.970852001557,-95.681756006406
"HOPPER MIDDLE","7811 FRY RD CYPRESS TX 77433",77433,"Middle School",29.888971997373,-95.720362968613
"SMITH MIDDLE","10300 WARNER SMITH BLVD CYPRESS TX 77433",77433,"Middle School",29.939672363569,-95.715979596132
"SALYARDS MIDDLE","21757 FAIRFIELD PLACE CYPRESS TX 77433",77433,"Middle School",30.004428019749,-95.758053034431
"ANTHONY MIDDLE","10215 GREENHOUSE RD CYRESS TX 77433",77433,"Middle School",29.926752001013,-95.70465201312
"ROWE MIDDLE","7611 WESTGREEN BLVD CYPRESS TX 77433",77433,"Middle School",29.887615009159,-95.740716108406
"SPRAGUE MIDDLE","10611 MASON RD CYPRESS TX 77433",77433,"Middle School",29.930654789863,-95.757352554722
"BANE EL","5805 KAISER ST HOUSTON TX 77040",77040,"Elementary School",29.853310980766,-95.527534017119
"LAMKIN EL","11521 TELGE RD CYPRESS TX 77429",77429,"Elementary School",29.942107018988,-95.651955993684
"POST EL","7600 EQUADOR ST HOUSTON TX 77040",77040,"Elementary School",29.882851992679,-95.551554037049
"MATZKE EL","13102 JONES RD HOUSTON TX 77070",77070,"Elementary School",29.962528981251,-95.583898041204
"HOLBROOK EL","6402 LANGFIELD RD HOUSTON TX 77092",77092,"Elementary School",29.856812981822,-95.498457027366
"ADAM EL","11303 HONEYGROVE LN HOUSTON TX 77065",77065,"Elementary School",29.938440020167,-95.614101977839
"HANCOCK EL","13801 SCHROEDER RD HOUSTON TX 77070",77070,"Elementary School",29.97795201837,-95.557450035381
"YEAGER EL","13615 CHAMPION FOREST DR HOUSTON TX 77069",77069,"Elementary School",29.988027987996,-95.521698033214
"MILLSAP EL","12424 HUFFMEISTER RD CYPRESS TX 77429",77429,"Elementary School",29.954470996724,-95.629931034348
"LIEDER EL","17003 KIETH HARROW BLVD HOUSTON TX 77084",77084,"Elementary School",29.847923009586,-95.660828992566
"FRANCONE EL","11250 PERRY RD HOUSTON TX 77064",77064,"Elementary School",29.932598001292,-95.5656740235
"HORNE EL","14950 W LITTLE YORK RD HOUSTON TX 77084",77084,"Elementary School",29.867133783318,-95.632054615473
"MOORE EL","13734 LAKEWOOD FOREST DR HOUSTON TX 77070",77070,"Elementary School",29.978167014186,-95.595877038127
"LOWERY EL","15950 RDG PARK DR HOUSTON TX 77095",77095,"Elementary School",29.890474998341,-95.649288033903
"FRAZIER EL","8300 LITTLE RIVER RD HOUSTON TX 77064",77064,"Elementary School",29.901753980621,-95.519600964859
"WILSON EL","18015 KIETH HARROW BLVD HOUSTON TX 77084",77084,"Elementary School",29.84797200181,-95.676198972238
"OWENS EL","7939 JACKRABBIT RD HOUSTON TX 77095",77095,"Elementary School",29.89277075172,-95.620809888546
"EMMOTT EL","11750 STEEPLEWAY BLVD HOUSTON TX 77065",77065,"Elementary School",29.916460993661,-95.594034025257
"HOLMSLEY EL","7315 HUDSON OAKS DR HOUSTON TX 77095",77095,"Elementary School",29.885970018751,-95.676323024405
"JOWELL EL","6355 GREENHOUSE RD KATY TX 77449",77449,"Elementary School",29.867506991079,-95.705932013554
"FIEST EL","8425 PINE FALLS HOUSTON TX 77095",77095,"Elementary School",29.901932012244,-95.644812013789
"BANG EL","8900 RIO GRANDE HOUSTON TX 77064",77064,"Elementary School",29.902313011653,-95.573303986142
"HAMILTON EL","12050 KLUGE CYPRESS TX 77429",77429,"Elementary School",29.986753865072,-95.617858346034
"METCALF EL","6100 QUEENSTON HOUSTON TX 77084",77084,"Elementary School",29.863128997322,-95.668540008212
"HAIRGROVE EL","7120 N ELDRIDGE PKWY HOUSTON TX 77041",77041,"Elementary School",29.881807984729,-95.60741103981
"REED EL","8700 TAMI RENEE LN HOUSTON TX 77040",77040,"Elementary School",29.893906004677,-95.526451997238
"COPELAND EL","18018 FOREST HTS DR HOUSTON TX 77095",77095,"Elementary School",29.892089981535,-95.682219022737
"WILLBERN EL","10811 GOODSPRING DR HOUSTON TX 77064",77064,"Elementary School",29.922072007285,-95.561474019457
"SHERIDAN EL","19790 KIETH HARROW BLVD KATY TX 77449",77449,"Elementary School",29.847910981554,-95.715598024295
"AULT EL","21010 MAPLE VILLAGE DR CYPRESS TX 77429",77429,"Elementary School",29.998079985379,-95.744467981041
"KIRK EL","12421 TANNER RD HOUSTON TX 77041",77041,"Elementary School",29.850652696693,-95.59485533236
"FARNEY EL","14425 BARKER CYPRESS HOUSTON TX 77429",77429,"Elementary School",29.986700001167,-95.677043029888
"GLEASON EL","9203 WILLOWBRIDGE PARK BLVD HOUSTON TX 77064",77064,"Elementary School",29.902403997212,-95.557385997641
"WALKER EL","6424 SETTLERS VILLAGE KATY TX 77449",77449,"Elementary School",29.87074797967,-95.73013501043
"SAMPSON EL","16002 COLES CROSSING DR CYPRESS TX 77429",77429,"Elementary School",29.972598999726,-95.661284968099
"BIRKES EL","8500 QUEENSTON BLVD HOUSTON TX 77095",77095,"Elementary School",29.90447399202,-95.66874100625
"ROBISON EL","17100 ROBISON WOODS RD CYPRESS TX 77429",77429,"Elementary School",29.97077095291,-95.683801648468
"TIPPS EL","5611 QUEENSTON BLVD HOUSTON TX 77084",77084,"Elementary School",29.852923988296,-95.669525971482
"DURYEA EL","20150 ARBOR CREEK DR KATY TX 77449",77449,"Elementary School",29.874421013461,-95.720678966362
"KEITH EL","20550 FAIRFIELD GREEN CYPRESS TX 77433",77433,"Elementary School",30.008009984162,-95.74537004146
"LEE EL","12900 W LITTLE YORK RD HOUSTON TX 77041",77041,"Elementary School",29.86432899249,-95.602576022783
"DANISH EL","11850 FALLBROOK DR HOUSTON TX 77065",77065,"Elementary School",29.932205979681,-95.598997033946
"ANDRE EL","8111 FRY RD CYPRESS TX 77433",77433,"Elementary School",29.897473007393,-95.720258027185
"POSTMA EL","18425 W RD CYPRESS TX 77433",77433,"Elementary School",30.0000124,-95.7408812
"BLACK EL","14155 GRANT RD CYPRESS TX 77429",77429,"Elementary School",30.004215999508,-95.640929013323
"WARNER EL","10400 WARNER SMITH BLVD CYPRESS TX 77433",77433,"Elementary School",29.939144286572,-95.716002910169
"MCFEE EL","19315 PLANTATION COVE LN KATY TX 77449",77449,"Elementary School",29.857242009536,-95.70773202726
"HEMMENWAY EL","20400 W LITTLE YORK KATY TX 77449",77449,"Elementary School",29.86156401218,-95.731911973903
"ROBINSON EL","4321 WESTFIELD VILLAGE DR KATY TX 77449",77449,"Elementary School",29.837666996679,-95.730501970151
"SWENKE EL","22400 FAIRFIELD PLACE DR CYPRESS TX 77433",77433,"Elementary School",30.019037006432,-95.754737991725
"EMERY EL","19636 PLANTATION MYRTLES DR KATY TX 77449",77449,"Elementary School",29.853784013471,-95.713021008164
"RENNELL EL","19500 TUCKERTON BLVD CYPRESS TX 77433",77433,"Elementary School",29.924799017573,-95.707067007063
"POPE EL","19019 N BRIDGELAND LAKE PKWY CYPRESS TX 77433",77433,"Elementary School",29.96061004784,-95.738296115385
"WOODARD EL","17501 CYPRESS N HOUSTON RD CYPRESS TX 77433",77433,"Elementary School",29.944171020735,-95.679288038835
"WELLS EL","10607 MASON RD CYPRESS TX 77433",77433,"Elementary School",29.930557241657,-95.757340607319
"HOOVER EL","6425 GREENHOUSE RD KATY TX 77449",77449,"Elementary School",29.871313003763,-95.705021990326
"MCGOWN EL","21211 TUCKERTON RD CYPRESS TX 77433",77433,"Elementary School",29.921880019792,-95.747280223387
"BROSNAHAN EL","20220 CLAY RD KATY TX 77449",77449,"Elementary School",29.83129730048,-95.719773642393
"NEW EL","20002 W RD CYPRESS TX 77433",77433,"Elementary School",30.0000124,-95.7408812
"DEER PARK H S","710 W SAN AUGUSTINE DEER PARK TX 77536",77536,"High School",29.689152700879,-95.130220640742
"HARRIS CO J J A E P","203 IVY DEER PARK TX 77536",77536,"Middle-High School",29.70894300831,-95.121280017831
"H S POINT","301 W P ST DEER PARK TX 77536",77536,"Middle-High School",29.684371740065,-95.127282272547
"DEEPWATER J H","501 GLENMORE PASADENA TX 77503",77503,"Middle School",29.706195001354,-95.159501999225
"DEER PARK J H","410 E NINTH DEER PARK TX 77536",77536,"Middle School",29.70338269981,-95.118761508807
"BONNETTE J H","5010 PASADENA BLVD DEER PARK TX 77536",77536,"Middle School",29.68181446642,-95.134202129592
"CARPENTER EL","5002 PASADENA BLVD DEER PARK TX 77536",77536,"Elementary School",29.681792719339,-95.135504452024
"DEEPWATER EL","309 GLENMORE PASADENA TX 77503",77503,"Elementary School",29.70772238013,-95.16246399585
"SAN JACINTO EL","1302 E THIRTEENTH ST DEER PARK TX 77536",77536,"Elementary School",29.701400007914,-95.108081034901
"DEER PARK EL","2920 LUELLA DEER PARK TX 77536",77536,"Elementary School",29.685641988034,-95.114443989058
"PARKWOOD EL","404 PARKWOOD PASADENA TX 77503",77503,"Elementary School",29.705281011491,-95.156150728058
"JP DABBS EL","302 E LAMBUTH DEER PARK TX 77536",77536,"Elementary School",29.669230147682,-95.122820926529
"EARLY CHILDHOOD CENTER","401 GLENMORE PASADENA TX 77503",77503,"Early Education",29.705853683338,-95.162422925957
"GALENA PARK H S","1000 KEENE GALENA PARK TX 77547",77547,"High School",29.739397982945,-95.237252030166
"NORTH SHORE SENIOR HIGH","353 N CASTLEGORY HOUSTON TX 77049",77049,"High School",29.811875000508,-95.174600991967
"HIGHPOINT SCHOOL EAST (DAEP)","8003 E SAM HOUSTON PKWY N HY 90 HOUSTON TX 77049",77049,"Middle-High School",29.8403989942,-95.185240979858
"JUVENILE JUSTICE AEP","2525 MURWORTH HOUSTON TX 77054",77054,"Elementary-High School",29.68438101452,-95.417429001731
"GALENA PARK ISD CAREER & TECHNICAL ECHS","5800 UVALDE HOUSTON TX 77049",77049,"High School",29.811002989212,-95.17998703531
"GALENA PARK MIDDLE","400 KEENE GALENA PARK TX 77547",77547,"Middle School",29.735435019124,-95.237423020991
"NORTH SHORE MIDDLE","120 CASTLEGORY HOUSTON TX 77015",77015,"Middle School",29.804143994024,-95.174683972809
"WOODLAND ACRES MIDDLE","12947 MYRTLE LN HOUSTON TX 77015",77015,"Middle School",29.764248020837,-95.200008971244
"CUNNINGHAM MIDDLE","14110 WALLISVILLE RD HOUSTON TX 77049",77049,"Middle School",29.803489996029,-95.200090024248
"COBB 6TH GRADE CAMPUS","6722 UVALDE HOUSTON TX 77049",77049,"Middle School",29.821266001007,-95.180568990847
"CIMARRON EL","816 CIMARRON HOUSTON TX 77015",77015,"Elementary School",29.780922015096,-95.192351013046
"CLOVERLEAF EL","1035 FRANKIE HOUSTON TX 77015",77015,"Elementary School",29.775930005021,-95.174699982244
"GALENA PARK EL","401 N MAIN GALENA PARK TX 77547",77547,"Elementary School",29.73559901106,-95.239621007461
"GREEN VALLEY EL","13350 WOODFOREST BLVD HOUSTON TX 77015",77015,"Elementary School",29.791573989108,-95.188898004214
"JACINTO CITY EL","10910 WIGGINS HOUSTON TX 77029",77029,"Elementary School",29.765583006556,-95.236304958927
"MACARTHUR EL","1801 N MAIN GALENA PARK TX 77547",77547,"Elementary School",29.744713995487,-95.239712034929
"NORTH SHORE EL","14310 DUNCANNON HOUSTON TX 77015",77015,"Elementary School",29.792274003752,-95.169170021624
"PYBURN EL","12302 COULSON HOUSTON TX 77015",77015,"Elementary School",29.762328984105,-95.22043499873
"WOODLAND ACRES EL","12936 SARAH LN HOUSTON TX 77015",77015,"Elementary School",29.765289963928,-95.200232769212
"TICE EL","14120 WALLISVILLE HOUSTON TX 77049",77049,"Elementary School",29.803489996029,-95.200090024248
"PURPLE SAGE EL","6500 PURPLE SAGE BLVD HOUSTON TX 77049",77049,"Elementary School",29.818565980447,-95.193040005487
"JAMES B HAVARD EL","15150 WALLISVILLE RD HOUSTON TX 77049",77049,"Elementary School",29.805631991385,-95.171575963111
"NORMANDY CROSSING EL","12500 NORMANDY CROSSING DR HOUSTON TX 77015",77015,"Elementary School",29.78198898946,-95.208639984582
"DR SHIRLEY J WILLIAMSON EL","6720 NEW FOREST PKWY HOUSTON TX 77049",77049,"Elementary School",29.821090986869,-95.176994025324
"SAM HOUSTON EL","4101 E SAM HOUSTON PKWY N HOUSTON TX 77015",77015,"Elementary School",29.785266984154,-95.160373968613
"LEE H S","1809 MARKET ST BAYTOWN TX 77520",77520,"High School",29.729488016912,-94.985653029282
"PETER E HYLAND CENTER","1906 DECKER DR BAYTOWN TX 77520",77520,"Middle-High School",29.743400306106,-94.983757591784
"EXCEL ACADEMY (MURWORTH)","2515 MURWORTH HOUSTON TX 77054",77054,"Elementary-High School",29.684209017867,-95.416501963239
"IMPACT EARLY COLLEGE H S","1415 MARKET ST BAYTOWN TX 77520",77520,"High School",29.733498454206,-94.981469740626
"BAYTOWN J H","7707 BAYWAY DR BAYTOWN TX 77520",77520,"Middle School",29.776426004142,-95.03437803827
"CEDAR BAYOU J H","2610 ELVINTA ST BAYTOWN TX 77520",77520,"Middle School",29.75270420355,-94.936354272993
"HORACE MANN J H","310 S HWY 146 BAYTOWN TX 77520",77520,"Middle School",29.726276668634,-94.959553698459
"JAMES BOWIE EL","200 CLAYTON DR BAYTOWN TX 77520",77520,"Elementary School",29.744821149072,-94.944640388747
"CARVER EL","610 S PRUETT BAYTOWN TX 77520",77520,"Elementary School",29.729772603679,-94.974383580584
"LAMAR EL","816 N PRUETT ST BAYTOWN TX 77520",77520,"Elementary School",29.7394849871,-94.969620963079
"SAN JACINTO EL","2700 MARKET ST BAYTOWN TX 77520",77520,"Elementary School",29.72748499351,-95.000615983736
"ASHBEL SMITH EL","403 E JAMES BAYTOWN TX 77520",77520,"Elementary School",29.733192985753,-94.961621023231
"TRAVIS EL","100 ROBIN RD BAYTOWN TX 77520",77520,"Elementary School",29.774735348773,-95.036475701734
"DE ZAVALA EL","305 TRI CITY BEACH RD BAYTOWN TX 77520",77520,"Elementary School",29.72412699355,-94.95713603448
"AUSTIN H S","1700 DUMBLE HOUSTON TX 77023",77023,"High School",29.730909000957,-95.333205962243
"BELLAIRE H S","5100 MAPLE BELLAIRE TX 77401",77401,"High School",29.691968983827,-95.469016011557
"NORTHSIDE H S","1101 QUITMAN HOUSTON TX 77009",77009,"High School",29.783636997353,-95.358228960707
"FURR H S","520 MERCURY HOUSTON TX 77013",77013,"High School",29.779434981653,-95.248808998265
"JONES FUTURES ACADEMY","7414 ST LO RD HOUSTON TX 77033",77033,"High School",29.674679003504,-95.340598968482
"KASHMERE H S","6900 WILEYVALE ST HOUSTON TX 77028",77028,"High School",29.822692014194,-95.315319986695
"LAMAR H S","3325 WESTHEIMER RD HOUSTON TX 77098",77098,"High School",29.740749983928,-95.426037970663
"WISDOM H S","6529 BEVERLY HILL LN HOUSTON TX 77057",77057,"High School",29.728611018382,-95.496840996433
"MADISON H S","13719 WHITEHEATHER HOUSTON TX 77045",77045,"High School",29.629736998877,-95.436797987407
"MILBY H S","1601 BROADWAY HOUSTON TX 77012",77012,"High School",29.710538000665,-95.277479968629
"HEIGHTS H S","413 E 13TH ST HOUSTON TX 77008",77008,"High School",29.795341989861,-95.392878994063
"COMMUNITY SERVICES-SEC","1102 TELEPHONE RD HOUSTON TX 77023",77023,"K-12 School",29.73218300833,-95.328446969077
"STERLING H S","11625 MARTINDALE RD HOUSTON TX 77048",77048,"High School",29.636477012949,-95.322008996886
"WALTRIP H S","1900 W 34TH ST HOUSTON TX 77018",77018,"High School",29.818449010988,-95.432890008871
"WASHINGTON B T H S","4204 YALE ST HOUSTON TX 77018",77018,"High School",29.824698013172,-95.399219987634
"WESTBURY H S","11911 CHIMNEY ROCK HOUSTON TX 77035",77035,"High School",29.649104014807,-95.481358028707
"WHEATLEY H S","4801 PROVIDENCE HOUSTON TX 77020",77020,"High School",29.771747980161,-95.319911006521
"WORTHING H S","9215 SCOTT ST HOUSTON TX 77051",77051,"High School",29.657433992092,-95.36695997015
"YATES H S","3650 ALABAMA ST HOUSTON TX 77004",77004,"High School",29.724242783854,-95.352858821353
"SHARPSTOWN H S","7504 BISSONNET ST HOUSTON TX 77074",77074,"High School",29.684614995348,-95.515112958623
"SCARBOROUGH H S","4141 COSTA RICA HOUSTON TX 77092",77092,"High School",29.82944900162,-95.47092800749
"KINDER H S FOR PERFORMING AND VISUAL ARTS","790 AUSTIN ST HOUSTON TX 77002",77002,"High School",29.757001991271,-95.360454020724
"DEBAKEY H S FOR HEALTH PROF","2545 PRESSLER HOUSTON TX 77030",77030,"High School",29.705002005075,-95.407366024054
"CHAVEZ H S","8501 HOWARD HOUSTON TX 77017",77017,"High School",29.686906984861,-95.254579016592
"H S FOR LAW AND JUSTICE","3503 COYLE HOUSTON TX 77003",77003,"High School",29.737698212552,-95.347235543274
"WESTSIDE H S","14201 BRIAR FOREST HOUSTON TX 77077",77077,"High School",29.753124983866,-95.637691000308
"T H ROGERS SCHOOL","5840 SAN FELIPE ST HOUSTON TX 77057",77057,"K-12 School",29.751014001552,-95.480727961045
"ATTUCKS MIDDLE","4330 BELLFORT BLVD HOUSTON TX 77051",77051,"Middle School",29.668586994367,-95.363413000183
"BLACK MIDDLE","1575 CHANTILLY HOUSTON TX 77018",77018,"Middle School",29.828547988938,-95.439692007117
"BURBANK MIDDLE","315 BERRY RD HOUSTON TX 77022",77022,"Middle School",29.83867198687,-95.370651025032
"CULLEN MIDDLE","6900 SCOTT ST HOUSTON TX 77021",77021,"Middle School",29.691154011381,-95.363976012619
"DEADY MIDDLE","2500 BROADWAY ST HOUSTON TX 77012",77012,"Middle School",29.70449598958,-95.278882009573
"EDISON MIDDLE","6901 AVE I HOUSTON TX 77011",77011,"Middle School",29.741758997432,-95.299226984055
"FONVILLE MIDDLE","725 E LITTLE YORK RD HOUSTON TX 77076",77076,"Middle School",29.871259988226,-95.389397989674
"CLIFTON MIDDLE","6001 GOLDEN FOREST DR HOUSTON TX 77092",77092,"Middle School",29.842574014255,-95.478950997572
"HAMILTON MIDDLE","139 E 20TH ST HOUSTON TX 77008",77008,"Middle School",29.80550001832,-95.398441979381
"HOLLAND MIDDLE","1600 GELLHORN HOUSTON TX 77029",77029,"Middle School",29.762888979056,-95.273940039461
"HARTMAN MIDDLE","7111 WESTOVER HOUSTON TX 77087",77087,"Middle School",29.673771997762,-95.30261402731
"HENRY MIDDLE","10702 E HARDY HOUSTON TX 77093",77093,"Middle School",29.868862009546,-95.362830038817
"HOGG MIDDLE","1100 MERRILL ST HOUSTON TX 77009",77009,"Middle School",29.78957498902,-95.386056963068
"NAVARRO MIDDLE","5100 POLK ST HOUSTON TX 77023",77023,"Middle School",29.735118979465,-95.326057037025
"MEYERLAND MIDDLE","10410 MANHATTAN DR HOUSTON TX 77096",77096,"Middle School",29.669231017897,-95.474360983574
"WELCH MIDDLE","11544 S GESSNER HOUSTON TX 77071",77071,"Middle School",29.653023015546,-95.534586969546
"LANIER MIDDLE","2600 WOODHEAD ST HOUSTON TX 77098",77098,"Middle School",29.741891012407,-95.405479006192
"GREGORY-LINCOLN ED CTR","1101 TAFT HOUSTON TX 77019",77019,"Elementary-Middle School",29.756193011886,-95.384946025622
"LONG ACADEMY","6501 BELLAIRE BLVD HOUSTON TX 77074",77074,"Middle-High School",29.704465982367,-95.498472030972
"REVERE MIDDLE","10502 BRIAR FOREST DR HOUSTON TX 77042",77042,"Middle School",29.748673019814,-95.560882005636
"MARSHALL MIDDLE","1115 NOBLE ST HOUSTON TX 77009",77009,"Middle School",29.781233989532,-95.356295004187
"MCREYNOLDS MIDDLE","5910 MARKET ST HOUSTON TX 77020",77020,"Middle School",29.768250002418,-95.312182975613
"PERSHING MIDDLE","3838 BLUE BONNET HOUSTON TX 77025",77025,"Middle School",29.702387982841,-95.438389040268
"TANGLEWOOD MIDDLE","5215 SAN FELIPE HOUSTON TX 77056",77056,"Middle School",29.749952014419,-95.469023974365
"SOAR CTR","4400 W 18TH ST HOUSTON TX 77027",77027,"K-12 School",29.803890986277,-95.45593102251
"PROJECT CHRYSALIS MIDDLE","4528 LEELAND HOUSTON TX 77023",77023,"Middle School",29.734786008361,-95.333709966081
"FONDREN MIDDLE","6333 S BRAESWOOD HOUSTON TX 77096",77096,"Middle School",29.675312004832,-95.503947006308
"LAWSON MIDDLE","14000 STANCLIFF ST HOUSTON TX 77045",77045,"Middle School",29.622542015101,-95.452874980612
"THOMAS MIDDLE","5655 SELINSKY RD HOUSTON TX 77048",77048,"Middle School",29.638627013023,-95.332446980911
"FLEMING MIDDLE","4910 COLLINGSWORTH ST HOUSTON TX 77026",77026,"Middle School",29.792941999525,-95.320728996452
"KEY MIDDLE","4000 KELLEY ST HOUSTON TX 77026",77026,"Middle School",29.811869007448,-95.330314960019
"RICE SCH /LA ESCUELA RICE","7550 SEUSS DR HOUSTON TX 77025",77025,"Elementary-Middle School",29.697808991046,-95.420588979228
"SHARPSTOWN INTERNATIONAL SCHOOL","8330 TRIOLA HOUSTON TX 77036",77036,"Middle-High School",29.699583020853,-95.531656991472
"WILLIAMS MIDDLE","6100 KNOX ST HOUSTON TX 77091",77091,"Middle School",29.853367013788,-95.424154976115
"HCC LIFE SKILLS PROGRAM","1301 ALABAMA ST HOUSTON TX 77004",77004,"High School",29.736511004035,-95.3768589978
"STEVENSON MIDDLE","9595 WINKLER HOUSTON TX 77017",77017,"Middle School",29.670927012186,-95.244817033058
"WEST BRIAR MIDDLE","13733 BRIMHURST HOUSTON TX 77077",77077,"Middle School",29.7607209998,-95.629704974419
"TEXAS CONNECTIONS ACADEMY AT HOUSTON","10550 RICHMOND AVE HOUSTON TX #140 HOUSTON TX 77042",77042,"Elementary-High School",29.728490989529,-95.56214297915
"ALCOTT EL","5859 BELLFORT HOUSTON TX 77033",77033,"Elementary School",29.667189982565,-95.329642982841
"ALMEDA EL","14249 BRIDGEPORT RD HOUSTON TX 77047",77047,"Elementary School",29.600185006671,-95.418040964481
"ANDERSON EL","5727 LUDINGTON DR HOUSTON TX 77035",77035,"Elementary School",29.648731020116,-95.487480003148
"ATHERTON EL","2011 SOLO ST HOUSTON TX 77020",77020,"Elementary School",29.779794020476,-95.321971026865
"BARRICK EL","12001 WINFREY LN HOUSTON TX 77076",77076,"Elementary School",29.874733993725,-95.370358999525
"BASTIAN EL","5051 BELLFORT HOUSTON TX 77033",77033,"Elementary School",29.668425014088,-95.349400972645
"BERRY EL","2310 BERRY RD HOUSTON TX 77093",77093,"Elementary School",29.836714016198,-95.350342008914
"BLACKSHEAR EL","2900 HOLMAN AVE HOUSTON TX 77004",77004,"Elementary School",29.729526992761,-95.362138028891
"BONHAM EL","8302 BRAES RIVER DR HOUSTON TX 77074",77074,"Elementary School",29.687871993374,-95.519210032895
"BONNER EL","8100 ELROD ST HOUSTON TX 77017",77017,"Elementary School",29.67646698918,-95.26036102104
"RODERICK R PAIGE EL","7501 CURRY RD HOUSTON TX 77093",77093,"Elementary School",29.827080988245,-95.338614972
"BRAEBURN EL","5550 PINE ST HOUSTON TX 77081",77081,"Elementary School",29.694647300649,-95.487815941577
"DURHAM EL","4803 BRINKMAN ST HOUSTON TX 77018",77018,"Elementary School",29.835584009921,-95.417085008424
"BRIARGROVE EL","6145 SAN FELIPE ST HOUSTON TX 77057",77057,"Elementary School",29.749234020593,-95.490957990052
"BRISCOE EL","321 FOREST HILL HOUSTON TX 77011",77011,"Elementary School",29.730178015181,-95.298239009128
"BROOKLINE EL","6301 S LOOP E HOUSTON TX 77087",77087,"Elementary School",29.697208312244,-95.31472215517
"BROWNING EL","607 NORTHWOOD ST HOUSTON TX 77009",77009,"Elementary School",29.796993015239,-95.379094032282
"BRUCE EL","510 JENSEN DR HOUSTON TX 77020",77020,"Elementary School",29.766707019772,-95.341977959192
"BURBANK EL","216 TIDWELL HOUSTON TX 77022",77022,"Elementary School",29.84427901909,-95.373056966519
"CODWELL EL","5225 TAVENOR LN HOUSTON TX 77048",77048,"Elementary School",29.634026018732,-95.34571100741
"BURNET EL","5403 CANAL ST HOUSTON TX 77011",77011,"Elementary School",29.746022997306,-95.318343003894
"BURRUS EL","701 E 33RD ST HOUSTON TX 77022",77022,"Elementary School",29.817096004177,-95.390265013739
"WOODSON SCHOOL","10720 SOUTHVIEW ST HOUSTON TX 77047",77047,"Elementary School",29.642909997908,-95.366482034031
"LYONS EL","800 ROXELLA RD HOUSTON TX 77076",77076,"Elementary School",29.856238989093,-95.366599967408
"CONDIT EL","7000 S THIRD BELLAIRE TX 77401",77401,"Elementary School",29.702453990328,-95.46860798051
"HALPIN EARLY CHILDHOOD CTR","10901 SANDPIPER HOUSTON TX 77096",77096,"Early Education",29.661801005556,-95.502840008355
"COOP EL","10130 ALDINE WESTFIELD RD HOUSTON TX 77093",77093,"Elementary School",29.858595980265,-95.348472006316
"CORNELIUS EL","7475 WESTOVER ST HOUSTON TX 77087",77087,"Elementary School",29.677642006277,-95.293625022887
"CROCKETT EL","2112 CROCKETT ST HOUSTON TX 77007",77007,"Elementary School",29.774019014916,-95.380216033841
"CUNNINGHAM EL","5100 GULFTON ST HOUSTON TX 77081",77081,"Elementary School",29.71797199441,-95.468756004921
"DE CHAUMES EL","155 COOPER HOUSTON TX 77076",77076,"Elementary School",29.86099701834,-95.37702001416
